Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000190760000000, 0
0.000284708000000, 1
0.000366174000000, 0
0.000448642000000, 1
0.000528060000000, 0
0.000681628000000, 1
0.000953588000000, 0
0.001064306000000, 1
0.001146370000000, 0
0.001229078000000, 1
0.001312544000000, 0
0.001393670000000, 1
0.001473126000000, 0
0.001551906000000, 1
0.001628742000000, 0
0.001870798000000, 1
0.001980546000000, 0
0.002063852000000, 1
0.002142616000000, 0
0.002260142000000, 1
0.002344240000000, 0
0.002425034000000, 1
0.002504190000000, 0
0.002582168000000, 1
0.002661554000000, 0
0.002739532000000, 1
0.002818178000000, 0
0.002895934000000, 1
0.002974250000000, 0
0.003054128000000, 1
0.003131954000000, 0
0.003209282000000, 1
0.003288168000000, 0
0.003368604000000, 1
0.003561356000000, 0
0.003660692000000, 1
0.003742098000000, 0
0.003822246000000, 1
0.003926510000000, 0
0.004007796000000, 1
0.004087234000000, 0
0.004166950000000, 1
0.004244196000000, 0
0.004324822000000, 1
0.004403428000000, 0
0.004483466000000, 1
0.004560882000000, 0
0.004640398000000, 1
0.004718548000000, 0
0.004943526000000, 1
0.005030422000000, 0
0.005115178000000, 1
0.005194864000000, 0
0.005281742000000, 1
0.005359498000000, 0
0.005439804000000, 1
0.005520482000000, 0
0.005600480000000, 1
0.005678366000000, 0
0.005807790000000, 1
0.006060526000000, 0
0.006155916000000, 1
0.006235790000000, 0
0.006318426000000, 1
0.006398574000000, 0
0.006479590000000, 1
0.006557898000000, 0
0.006638112000000, 1
0.006716830000000, 0
0.006796128000000, 1
0.006874324000000, 0
0.006953890000000, 1
0.007032368000000, 0
0.007110592000000, 1
0.007188040000000, 0
0.007272734000000, 1
0.007351670000000, 0
0.007477046000000, 1
0.007650558000000, 0
0.007747286000000, 1
0.007826792000000, 0
0.007906910000000, 1
0.007985754000000, 0
0.008063520000000, 1
0.008142738000000, 0
0.008222214000000, 1
0.008300050000000, 0
0.008377628000000, 1
0.008456312000000, 0
0.008534720000000, 1
0.008613058000000, 0
0.008691044000000, 1
0.008901384000000, 0
0.009001440000000, 1
0.009082146000000, 0
0.009160862000000, 1
0.009268610000000, 0
0.009351616000000, 1
0.009430772000000, 0
0.009511000000000, 1
0.009590306000000, 0
0.009669202000000, 1
0.009749280000000, 0
0.009829864000000, 1
