Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.008068532000000, 0
0.015751850000000, 1
0.021947752000000, 0
0.028044518000000, 1
0.034195352000000, 0
0.040289358000000, 1
0.046488320000000, 0
0.052599388000000, 1
0.058752618000000, 0
0.064841226000000, 1
0.070990260000000, 0
0.077072908000000, 1
0.083246720000000, 0
0.089320890000000, 1
0.095466250000000, 0
0.101593728000000, 1
0.107683852000000, 0
0.113820208000000, 1
0.119896324000000, 0
0.126038790000000, 1
0.132102706000000, 0
0.138266010000000, 1
0.145889450000000, 0
0.153404434000000, 1
0.159549230000000, 0
0.165701284000000, 1
0.171778230000000, 0
0.177948932000000, 1
0.184039262000000, 0
0.190173346000000, 1
0.196257140000000, 0
0.202396916000000, 1
0.208460594000000, 0
0.214610238000000, 1
0.220676266000000, 0
0.226821380000000, 1
0.232887088000000, 0
0.239030760000000, 1
0.245139248000000, 0
0.251289330000000, 1
0.257354050000000, 0
0.263502422000000, 1
0.269622918000000, 0
0.275694736000000, 1
0.281828582000000, 0
0.287907348000000, 1
0.294059412000000, 0
0.300129538000000, 1
0.306267092000000, 0
0.312348020000000, 1
0.318476544000000, 0
0.324552860000000, 1
0.330680756000000, 0
0.336739144000000, 1
0.342878700000000, 0
0.348935758000000, 1
0.355061872000000, 0
0.361128660000000, 1
0.367260942000000, 0
0.373333582000000, 1
0.379469336000000, 0
0.385594062000000, 1
0.391676320000000, 0
0.397821822000000, 1
0.405379844000000, 0
0.412965178000000, 1
0.419100914000000, 0
0.425178200000000, 1
0.431312464000000, 0
0.437390252000000, 1
0.443525036000000, 0
0.449696848000000, 1
0.455791094000000, 0
0.461935820000000, 1
0.469494252000000, 0
0.477054994000000, 1
0.483214230000000, 0
0.489291736000000, 1
0.495447868000000, 0
0.501577674000000, 1
0.507659432000000, 0
0.513804716000000, 1
0.519880532000000, 0
0.526016256000000, 1
0.532095964000000, 0
0.538231328000000, 1
0.544311364000000, 0
0.550447980000000, 1
0.556520238000000, 0
0.562659782000000, 1
0.568731998000000, 0
0.574866266000000, 1
0.580947902000000, 0
0.587078474000000, 1
0.593151272000000, 0
0.599299016000000, 1
0.605376734000000, 0
0.611515558000000, 1
0.617638154000000, 0
0.623717952000000, 1
0.629858616000000, 0
0.635936152000000, 1
0.642070848000000, 0
0.648141376000000, 1
