Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000547616000000, 0
0.000901580000000, 1
0.001494866000000, 0
0.001693874000000, 1
0.001877778000000, 0
0.002052362000000, 1
0.002258224000000, 0
0.002438326000000, 1
0.002614196000000, 0
0.002783088000000, 1
0.002956562000000, 0
0.003125964000000, 1
0.003325316000000, 0
0.003502328000000, 1
0.003671322000000, 0
0.003840552000000, 1
0.004008214000000, 0
0.004171980000000, 1
0.004336710000000, 0
0.004500644000000, 1
0.004669748000000, 0
0.004836730000000, 1
0.005233952000000, 0
0.005439556000000, 1
0.005620786000000, 0
0.005802490000000, 1
0.005977932000000, 0
0.006146074000000, 1
0.006315356000000, 0
0.006481610000000, 1
0.006650162000000, 0
0.006816084000000, 1
0.006981438000000, 0
0.007150172000000, 1
0.007316034000000, 0
0.007482554000000, 1
0.007650950000000, 0
0.007816820000000, 1
0.008021552000000, 0
0.008197054000000, 1
0.008365488000000, 0
0.008530490000000, 1
0.008725272000000, 0
0.008902072000000, 1
0.009291308000000, 0
0.009486398000000, 1
0.009666902000000, 0
0.009839912000000, 1
0.010009166000000, 0
0.010176730000000, 1
0.010345012000000, 0
0.010512256000000, 1
0.010676788000000, 0
0.010842170000000, 1
0.011006714000000, 0
0.011179366000000, 1
0.011348376000000, 0
0.011515652000000, 1
0.011682146000000, 0
0.011849368000000, 1
0.012016398000000, 0
0.012180662000000, 1
0.012346514000000, 0
0.012510306000000, 1
0.012718430000000, 0
0.012893262000000, 1
0.013183698000000, 0
0.013368728000000, 1
0.013544074000000, 0
0.013714958000000, 1
0.013883008000000, 0
0.014047202000000, 1
0.014217174000000, 0
0.014384426000000, 1
0.014551530000000, 0
0.014718682000000, 1
0.014881554000000, 0
0.015046378000000, 1
0.015211690000000, 0
0.015378234000000, 1
0.015542626000000, 0
0.015709310000000, 1
0.015875504000000, 0
0.016041906000000, 1
0.016209278000000, 0
0.016379980000000, 1
0.016542194000000, 0
0.016708314000000, 1
0.016872878000000, 0
0.017171766000000, 1
0.017364478000000, 0
0.017539432000000, 1
0.017706862000000, 0
0.017874914000000, 1
0.018044868000000, 0
0.018213730000000, 1
0.018383052000000, 0
0.018554124000000, 1
0.018717280000000, 0
0.018882370000000, 1
0.019049734000000, 0
0.019217308000000, 1
0.019387088000000, 0
0.019554342000000, 1
