Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000100636000000, 0
0.000187222000000, 1
0.000267638000000, 0
0.000347296000000, 1
0.000423062000000, 0
0.000499318000000, 1
0.000574126000000, 0
0.000653272000000, 1
0.000782534000000, 0
0.000869104000000, 1
0.000945892000000, 0
0.001024008000000, 1
0.001346730000000, 0
0.001453468000000, 1
0.001609062000000, 0
0.001713358000000, 1
0.001793234000000, 0
0.001874158000000, 1
0.001951926000000, 0
0.002029582000000, 1
0.002105900000000, 0
0.002183676000000, 1
0.002260110000000, 0
0.002340540000000, 1
0.002417244000000, 0
0.002493182000000, 1
0.002568950000000, 0
0.002646826000000, 1
0.002724632000000, 0
0.002806040000000, 1
0.002881236000000, 0
0.003156614000000, 1
0.003267830000000, 0
0.003353856000000, 1
0.003433840000000, 0
0.003586786000000, 1
0.003808204000000, 0
0.003912870000000, 1
0.003994248000000, 0
0.004074712000000, 1
0.004152758000000, 0
0.004228888000000, 1
0.004306414000000, 0
0.004382360000000, 1
0.004459738000000, 0
0.004534824000000, 1
0.004612030000000, 0
0.004688250000000, 1
0.004765352000000, 0
0.004842440000000, 1
0.004919046000000, 0
0.005001662000000, 1
0.005079602000000, 0
0.005156076000000, 1
0.005311642000000, 0
0.005407376000000, 1
0.005486554000000, 0
0.005565908000000, 1
0.005642818000000, 0
0.005719544000000, 1
0.005794580000000, 0
0.005871736000000, 1
0.005949242000000, 0
0.006026348000000, 1
0.006101866000000, 0
0.006180140000000, 1
0.006256350000000, 0
0.006333798000000, 1
0.006409112000000, 0
0.006593232000000, 1
0.006691540000000, 0
0.006771738000000, 1
0.006892914000000, 0
0.007111412000000, 1
0.007215508000000, 0
0.007299644000000, 1
0.007378870000000, 0
0.007457028000000, 1
0.007532464000000, 0
0.007612250000000, 1
0.007689528000000, 0
0.007766222000000, 1
0.007841612000000, 0
0.007918388000000, 1
0.007994712000000, 0
0.008073180000000, 1
0.008148976000000, 0
0.008235874000000, 1
0.008314722000000, 0
0.008392274000000, 1
0.008467784000000, 0
0.008545760000000, 1
0.008622478000000, 0
0.008893444000000, 1
0.009010400000000, 0
0.009093154000000, 1
0.009171682000000, 0
0.009250230000000, 1
0.009327576000000, 0
0.009406052000000, 1
0.009483260000000, 0
0.009560638000000, 1
0.009636662000000, 0
0.009714228000000, 1
