Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000198282000000, 0
0.000327386000000, 1
0.000440430000000, 0
0.000887202000000, 1
0.001059544000000, 0
0.001175978000000, 1
0.001288222000000, 0
0.001437576000000, 1
0.001563902000000, 0
0.001675428000000, 1
0.001844738000000, 0
0.001975094000000, 1
0.002087638000000, 0
0.002196656000000, 1
0.002302552000000, 0
0.002408966000000, 1
0.002525558000000, 0
0.002673392000000, 1
0.002793088000000, 0
0.002901762000000, 1
0.003013080000000, 0
0.003119554000000, 1
0.003226798000000, 0
0.003332844000000, 1
0.003480930000000, 0
0.003605802000000, 1
0.003715928000000, 0
0.003826014000000, 1
0.003933770000000, 0
0.004039624000000, 1
0.004151430000000, 0
0.004296024000000, 1
0.004423518000000, 0
0.004535822000000, 1
0.004784372000000, 0
0.004917326000000, 1
0.005029530000000, 0
0.005139496000000, 1
0.005296112000000, 0
0.005422354000000, 1
0.005546658000000, 0
0.005658504000000, 1
0.005768300000000, 0
0.005875736000000, 1
0.005983360000000, 0
0.006127322000000, 1
0.006249070000000, 0
0.006356106000000, 1
0.006471510000000, 0
0.006579784000000, 1
0.006685368000000, 0
0.006791984000000, 1
0.006930390000000, 0
0.007050494000000, 1
0.007159600000000, 0
0.007266626000000, 1
0.007380960000000, 0
0.007490424000000, 1
0.007597620000000, 0
0.007735224000000, 1
0.007853648000000, 0
0.007961454000000, 1
0.008067740000000, 0
0.008173976000000, 1
0.008288232000000, 0
0.008398506000000, 1
0.008535490000000, 0
0.008784858000000, 1
0.008903194000000, 0
0.009016258000000, 1
0.009126122000000, 0
0.009249650000000, 1
0.009373352000000, 0
0.009531688000000, 1
0.009658760000000, 0
0.009771474000000, 1
0.009879622000000, 0
0.009986596000000, 1
0.010093074000000, 0
0.010197758000000, 1
0.010348042000000, 0
0.010471214000000, 1
0.010580622000000, 0
0.010688408000000, 1
0.010796144000000, 0
0.010902076000000, 1
0.011007124000000, 0
0.011145186000000, 1
0.011269552000000, 0
0.011379178000000, 1
0.011487290000000, 0
0.011593878000000, 1
0.011700912000000, 0
0.011807658000000, 1
0.011944580000000, 0
0.012061556000000, 1
0.012176360000000, 0
0.012281158000000, 1
0.012388072000000, 0
0.012492600000000, 1
0.012599634000000, 0
0.012832584000000, 1
0.012959426000000, 0
0.013068652000000, 1
