Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000104018000000, 0
0.000187532000000, 1
0.000272498000000, 0
0.000353256000000, 1
0.000431842000000, 0
0.000510078000000, 1
0.000588756000000, 0
0.000721560000000, 1
0.000806246000000, 0
0.000886312000000, 1
0.001175080000000, 0
0.001295294000000, 1
0.001392250000000, 0
0.001474916000000, 1
0.001555364000000, 0
0.001635020000000, 1
0.001790372000000, 0
0.001891060000000, 1
0.001974534000000, 0
0.002055372000000, 1
0.002133378000000, 0
0.002211804000000, 1
0.002290302000000, 0
0.002372038000000, 1
0.002449934000000, 0
0.002530770000000, 1
0.002609018000000, 0
0.002690342000000, 1
0.002767960000000, 0
0.002868158000000, 1
0.002948634000000, 0
0.003032758000000, 1
0.003109506000000, 0
0.003188532000000, 1
0.003265730000000, 0
0.003343316000000, 1
0.003423164000000, 0
0.003541536000000, 1
0.003635132000000, 0
0.003715430000000, 1
0.003794976000000, 0
0.003872052000000, 1
0.003949750000000, 0
0.004027006000000, 1
0.004106362000000, 0
0.004183630000000, 1
0.004260478000000, 0
0.004335374000000, 1
0.004412640000000, 0
0.004490556000000, 1
0.004568910000000, 0
0.004646168000000, 1
0.004739026000000, 0
0.004819942000000, 1
0.004898048000000, 0
0.005106820000000, 1
0.005199026000000, 0
0.005277994000000, 1
0.005400804000000, 0
0.005495570000000, 1
0.005576140000000, 0
0.005655676000000, 1
0.005732272000000, 0
0.005810450000000, 1
0.005888026000000, 0
0.005966210000000, 1
0.006042548000000, 0
0.006119814000000, 1
0.006196732000000, 0
0.006274056000000, 1
0.006350744000000, 0
0.006429482000000, 1
0.006506858000000, 0
0.006590264000000, 1
0.006667100000000, 0
0.006756158000000, 1
0.006834656000000, 0
0.006913152000000, 1
0.006989108000000, 0
0.007102562000000, 1
0.007191490000000, 0
0.007272776000000, 1
0.007352660000000, 0
0.007430670000000, 1
0.007507844000000, 0
0.007586522000000, 1
0.007665246000000, 0
0.007741846000000, 1
0.007819960000000, 0
0.007896558000000, 1
0.007973496000000, 0
0.008050320000000, 1
0.008127398000000, 0
0.008203446000000, 1
0.008285362000000, 0
0.008362978000000, 1
0.008439486000000, 0
0.008515592000000, 1
0.008601476000000, 0
0.008679544000000, 1
0.008789480000000, 0
0.008875246000000, 1
0.009061336000000, 0
0.009160474000000, 1
